id,Actual,Predicted
8461,15.051579,26.10581779
8463,25.206689,49.17156982
8465,15.095924,27.43494987
8467,10.35096,37.68841934
8469,9.464051,38.54465485
8471,25.251034,50.56264114
8472,9.730124,38.40473557
8474,10.173578,37.86898041
8476,9.86316,38.22517395
8479,15.184615,29.70109177
8480,10.084887,38.03603363
8481,9.818815,38.28499603
8484,9.996197,37.92923737
8491,11.193524,36.17095566
8500,11.770015,34.14863205
8501,11.592633,35.75481796
8503,11.947397,33.05501175
8506,11.858706,33.00215149
8510,12.169124,32.69537735
8522,15.361997,31.63508415
8525,15.539379,33.72182083
8527,15.450688,32.47866821
8530,15.583724,34.49603271
8533,16.293252,35.26572418
8536,16.204561,34.89448547
8540,15.982833,35.39163589
8547,13.233415,33.89527512
8550,31.991544,40.46627808
8555,26.847471,46.09308624
8558,14.342051,20.71209145
8563,24.851925,46.60783386
8567,31.902853,40.38784409
8569,31.282017,41.03372955
8572,32.479344,38.22933578
8583,19.663506,33.318573
8585,13.100379,33.70404053
8586,12.523888,28.61236572
8590,33.011489,37.22327042
8594,29.463853,46.73531723
8598,28.266525,43.52179337
8605,24.630198,46.17778778
8611,19.973925,33.96952438
8613,29.641235,47.20690155
8615,29.508198,45.89936066
8626,28.000453,45.17795944
8631,13.455142,36.848526
8632,17.534924,36.52217102
8637,27.645689,43.73094559
8638,22.058161,48.03656006
8644,28.044798,43.79903412
8645,27.778725,43.39376068
8646,27.202234,42.83034134
8649,32.168926,40.63842392
8653,28.089144,43.02398682
8656,22.191198,48.83203125
8659,27.335271,43.94007492
8661,26.182289,46.21711349
8665,17.446234,37.79695892
8666,19.929579,34.25105286
8671,32.656726,36.34046555
8673,22.235543,48.50268555
8683,22.279888,49.05318451
8696,24.31978,48.97515869
8697,26.27098,45.6342659
8702,26.359671,44.62349319
8704,13.056033,33.5298996
8707,27.423962,44.24945831
8708,28.887362,48.74634552
8713,26.492707,44.58917618
8717,28.532598,47.08730316
8722,17.401888,38.02998352
8727,28.754325,48.79579163
8731,16.825397,35.72235489
8738,28.70998,48.90398026
8740,16.781052,35.88536835
8742,12.656924,33.48868561
8748,22.590307,57.75682831
8754,29.19778,48.26555634
8755,22.368579,50.55192566
8761,26.537052,43.80131531
8765,29.064744,50.03023911
8766,26.581398,44.20899582
8768,18.377488,35.76646042
8772,17.180161,37.78506088
8786,22.812034,60.62480545
8787,17.268852,38.06090546
8789,17.313197,38.00506592
8800,23.255489,52.38275146
8802,23.654598,53.02759552
8812,17.978379,37.466465
8814,18.06707,36.85219955
8818,13.898597,37.20816422
8822,23.43287,52.5241394
8823,13.809906,37.83161926
8829,47.006437,40.56690979
8831,47.350615,40.67139053
8832,47.212944,40.61758423
8841,53.270478,49.33215714
8842,53.408149,48.79129028
8852,53.54582,53.53775024
8854,53.476985,50.26499939
8857,40.673561,41.38306427
8861,33.721163,33.64701462
8869,54.784862,64.23312378
8873,54.64719,62.21235657
8883,47.419451,40.72108078
8884,50.861232,48.86034393
8887,52.9263,52.62291718
8894,54.922533,63.3666153
8901,47.488286,40.91982651
8906,52.513286,55.89111328
8909,51.274245,56.0827179
8913,55.679725,54.68722153
8916,46.662259,40.57821655
8919,51.480752,58.16217804
8921,51.549588,59.17100525
8922,46.731095,40.56840897
8924,47.763629,40.65979004
8925,51.687259,57.29190826
8926,52.100273,58.90390778
8929,51.618423,58.87940979
8934,55.197875,61.78308487
8939,47.625958,41.10398483
8944,47.9013,41.26010132
8947,50.172875,50.51692963
8950,48.176643,41.45547485
8954,49.759862,48.41355896
8959,49.691026,47.7393074
8961,49.828697,49.82588196
8968,48.451985,42.75899887
8978,48.796163,44.50669479
8979,46.524588,40.68560028
8980,46.386917,40.64931488
8981,43.771163,41.45327377
8985,43.839999,41.57310867
8987,43.908834,41.35741425
8992,43.633492,40.98598862
8997,40.604725,41.26450348
8999,36.061574,38.2518959
9001,43.426985,40.85557938
9005,40.398218,41.68504715
9009,44.321848,40.95441437
9011,46.042738,40.59871292
9017,40.260547,41.72632599
9019,40.191711,41.77242279
9020,38.33315,40.26867676
9023,45.973903,40.71487808
9030,41.017739,41.63132858
9032,38.608492,40.26045609
9038,44.597191,40.62942123
9039,41.086574,41.52309418
9041,36.336917,38.98365021
9042,39.985204,41.81036758
9052,45.285547,40.92829895
9054,45.69856,40.71356201
9057,36.474588,39.23270416
9059,37.8513,38.58759689
9060,41.15541,41.37568283
9068,45.423218,40.7255249
9076,41.361917,41.4808197
9080,41.430752,41.44666672
9087,42.945136,41.02006531
9092,41.499588,41.72883224
9097,39.572191,41.45675278
9111,42.463287,41.24101257
9114,42.187944,41.3219223
9119,37.162944,41.82151031
9123,36.818766,41.44282913
9124,37.300615,40.36063004
9126,36.956437,41.7373085
9129,37.713629,38.08696365
9130,37.644794,38.44875717
9132,35.717396,36.20722198
9133,35.923903,37.57762909
9134,35.235547,35.97609711
9135,33.239314,35.45688248
9138,35.442054,35.49575043
9143,34.065342,34.10196686
9152,34.616026,34.51510239
9153,34.822533,34.97072983
9158,34.271848,34.41507721
9165,31.380753,45.43749619
9180,32.413287,39.68435669
9183,32.344451,40.13048553
9184,31.656095,42.97998428
9186,32.20678,40.37570572
9192,32.069109,40.85617447
9196,30.623561,48.68885422
9200,30.279383,49.21733856
9207,29.797533,49.34094238
9221,29.453355,48.67816925
9226,26.768766,46.67699051
9229,29.38452,49.1363678
9230,27.663629,42.72439194
9232,29.040342,45.27373505
9234,29.178013,46.06982803
9255,58.508204,48.82654953
9262,57.037534,48.4748764
9264,60.469098,50.45138931
9268,63.410438,50.59801865
9269,62.920215,49.01683807
9270,62.429991,47.38088226
9273,90.862947,87.149086
9275,31.055695,38.01571655
9282,53.115747,48.45780945
9291,49.19396,55.35329437
9293,63.900661,53.08080292
9296,55.07664,50.91136169
9304,40.369939,40.09795761
9308,40.860162,39.99872971
9314,36.448152,39.02334595
9322,35.957928,39.18112183
9336,32.526365,33.03755951
9337,33.016588,33.74669647
9339,67.332225,68.75341797
9340,28.604578,45.40658951
9345,30.075248,41.29312897
9351,77.136693,63.7389183
9354,70.273565,56.27285385
9369,81.05848,60.09281158
9375,82.038926,51.65126801
9380,34.977482,35.57711792
9385,89.392277,72.41532898
9388,24.192567,45.43911743
9398,75.666022,59.16457367
9410,58.244006,57.42399597
9412,63.627549,55.80691528
9416,58.087961,52.07319641
9426,57.463782,49.87182236
9439,49.271433,40.99156952
9440,48.725277,40.64419937
9442,49.349456,40.97642517
9443,49.427478,41.17891312
9444,49.5055,41.49717331
9448,50.441769,44.676754
9450,50.129679,45.16194916
9454,49.81759,42.66627502
9462,59.726431,52.07979202
9463,57.853894,50.54566193
9465,50.519791,46.58714676
9472,60.03852,53.80090714
9478,48.023075,40.63771439
9490,47.554941,40.52914429
9493,50.753858,48.22134399
9496,45.994494,40.21304703
9498,45.838449,39.98873138
9500,45.604382,40.19756317
9503,45.682404,40.09113312
9504,47.320874,40.27251816
9513,46.306583,40.50277328
9518,47.398896,40.33387756
9519,47.008785,40.37663269
9520,46.462628,40.60469437
9521,46.85274,40.37717438
9523,46.54065,40.47090912
9528,43.653823,40.41857147
9533,45.136248,40.17687607
9548,44.434046,40.53829193
9554,65.890198,59.16150665
9558,51.221993,48.29703522
9561,74.394636,55.7902832
9570,65.344042,61.75077057
9571,51.924194,51.93096161
9575,60.818744,56.74201965
9578,51.768149,51.03452682
9580,62.145124,61.35506439
9585,50.675836,47.92583466
9588,62.613259,59.59036255
9591,62.847326,59.77819061
9593,61.208856,55.9227829
9595,61.364901,57.46380234
9596,61.755012,61.52709198
9611,92.963961,88.70878601
9613,92.885938,88.69458008
9621,93.822207,94.09811401
9631,59.180274,54.89545441
9633,52.002216,52.77869415
9639,64.797885,53.06852722
9644,60.662699,56.98432159
9650,92.495826,90.19213867
9655,59.492364,52.55020523
9656,77.827621,58.96425629
9657,92.417804,85.15564728
9659,77.905643,58.85005951
9661,73.302323,51.19060516
9663,78.13971,62.93347931
9664,78.217733,64.47453308
9666,68.620981,62.4186554
9672,89.765043,67.21043396
9676,89.608999,64.48527527
9677,89.530976,61.0049057
9678,78.607844,65.6716156
9679,89.452954,58.89887619
9685,89.296909,55.48166656
9687,78.763889,64.57129669
9689,78.841912,61.8660965
9692,88.67273,54.29851151
9696,79.075979,60.2366333
9703,64.64184,59.22712708
9706,63.081393,57.83219147
9707,52.314306,56.14722824
9708,52.392328,55.93135071
9709,52.78244,60.37459946
9713,52.548373,59.23668671
9714,52.47035,56.72125244
9717,68.308892,65.28922272
9720,66.436355,66.11460876
9729,68.152847,64.97194672
9733,68.230869,64.78385162
9734,73.068256,51.01594543
9741,67.684713,58.37996674
9743,73.926502,52.32821655
9746,67.528668,59.34053802
9747,65.109974,54.3611145
9749,65.031952,54.8350296
9751,67.60669,59.06173706
9754,79.544113,69.13200378
9760,67.372623,62.95185852
9761,70.961652,55.11549377
9763,52.938485,60.60722351
9769,72.5221,50.62750244
9775,66.748444,64.36366272
9777,71.819898,52.44016266
9779,72.131988,53.32838821
9780,53.016507,60.61884689
9781,79.77818,66.7924118
9787,80.012247,66.65522766
9788,80.09027,65.44595337
9814,82.118851,65.02958679
9821,82.74303,67.03240204
9826,82.665008,66.94036865
9839,83.367209,62.73546982
9843,66.670422,67.40337372
9847,71.663854,51.3861084
9851,83.445231,64.36743164
9852,70.727585,54.00718307
9856,70.805607,54.00682068
9857,67.216578,64.48947906
9864,69.24516,59.4764061
9872,70.57154,55.96282196
9873,54.498932,54.40246582
9882,88.048551,51.7164917
9884,69.323182,64.37284851
9887,55.045089,52.2355957
9889,55.357178,51.74588013
9891,54.264865,52.88674927
9895,54.42091,53.99493027
9903,55.279156,51.2167511
9909,55.669268,52.13894272
9910,54.967066,52.72760391
9912,83.679299,62.95011139
9913,56.839603,54.01996231
9917,83.757321,62.51963043
9919,56.137402,55.88185501
9931,69.713294,63.65174103
9933,53.874753,55.91173935
9944,53.952775,53.70016479
9945,84.06941,60.29291534
9946,84.147433,59.82155609
9952,84.3815,58.59147644
9958,84.459522,57.92922211
9961,85.161724,54.90042496
9962,87.502395,46.3006134
9967,85.473813,54.58707047
9978,86.176014,54.55514526
9982,86.410082,55.56517029
9984,86.488104,54.8477478
9986,86.644149,55.19677734
9989,86.956238,54.06668091
9995,89.921088,68.80432129
9997,75.17486,57.40171051
10004,75.408927,56.8155365
10010,76.735308,57.69878387
10011,75.564972,56.59940338
10023,76.111129,60.76124573
10025,90.467245,63.87980652
10028,90.62329,64.3421402
10029,90.389222,63.29924011
10030,90.701312,63.88314056
10032,90.935379,63.10507202
10037,91.013401,63.55480194
10040,92.027692,70.47805786
10044,90.233178,63.33078766
10050,91.871647,64.19107056
10055,47.629451,42.06761551
10062,39.934291,42.77752304
10065,30.83249,42.99147797
10066,30.915234,42.5823822
10070,36.790033,42.14857483
10073,32.983825,40.08115768
10076,32.901082,39.87178802
10077,33.066569,40.12662125
10078,36.293571,41.79000092
10080,36.376315,41.64970398
10082,33.149312,39.99563599
10085,35.879853,41.68914413
10089,30.584259,42.6680069
10094,28.10195,46.43505859
10103,47.132989,41.97689438
10106,48.456887,42.30592346
10115,48.870605,41.67927551
10117,49.449811,43.86501312
10118,49.698042,45.09041595
10128,50.11176,45.079216
10136,40.265266,42.85572052
10139,43.244037,41.95344925
10142,46.636527,41.741436
10144,46.553783,41.72499847
10147,43.492268,42.43652344
10149,46.388296,41.95222092
10151,43.07855,41.58109283
10152,43.575012,42.4271698
10157,42.995806,41.58163071
10162,45.891834,42.50585175
10165,25.950615,46.65628815
10170,45.726347,42.2673645
10172,42.251114,41.16193008
10176,42.333857,41.21264267
10179,42.664832,41.27554703
10182,44.071474,42.29941177
10191,45.560859,42.1493187
10193,44.402448,41.8992691
10200,45.064397,41.97966766
10205,44.89891,41.7997818
10220,41.009959,43.21389008
10222,25.536897,47.06046295
10227,38.196675,41.83070374
10230,37.8657,41.70024109
10231,37.369238,41.83569717
10232,25.785128,48.43419647
10235,25.123179,45.66971588
10241,37.038264,41.68282318
10248,37.617469,41.79353333
10253,38.693137,42.14226913
10254,38.279419,42.06346893
10271,33.976749,39.65707779
10273,24.792204,44.61680603
10274,38.941368,41.78179932
10276,39.024111,41.71340942
10285,33.811262,39.66754913
10292,61.364896,66.962883
10293,51.93212,50.01661301
10295,51.849376,49.95597458
10297,32.321876,38.14277267
10312,34.969673,40.94596481
10322,31.328952,42.09582901
10325,32.073645,38.83407211
10330,64.674642,73.56858826
10336,62.771538,56.02595139
10342,91.566326,91.87398529
10352,64.757385,73.0486145
10359,53.338762,54.07136917
10364,52.263095,50.41472626
10368,53.75248,57.41326904
10376,72.287057,57.43636322
10382,29.591336,42.56778717
10391,55.407353,62.70542526
10394,54.579917,54.35408401
10399,66.495002,62.00865936
10402,66.825976,57.3195343
10410,67.570669,64.43995667
10419,67.736156,62.62598419
10423,57.641432,62.30784225
10425,28.350181,45.61080933
10426,68.315362,61.41781616
10429,68.646337,60.633564
10433,57.724175,63.80374908
10435,57.806919,63.82990265
10438,75.514059,72.30088806
10439,89.249504,85.22621918
10447,28.846643,43.65478134
10448,28.929387,43.26866531
10452,89.332248,85.65950012
10453,75.679546,72.20872498
10460,28.598412,44.76397705
10461,28.515668,45.52457809
10463,89.663223,89.24394226
10466,76.010521,68.25006104
10469,29.094874,42.70803833
10475,76.424239,72.46240234
10478,86.105246,72.17657471
10481,85.608784,67.29466248
10483,86.022502,73.60031128
10489,85.195066,63.99981689
10490,85.112322,64.59721375
10493,85.277809,63.47276306
10494,50.442734,45.42725754
10497,52.511326,50.50758362
10503,50.856453,45.02814484
10507,57.972406,63.57379913
10511,60.868434,64.28161621
10512,61.282152,67.16083527
10524,52.8423,50.88015747
10525,71.873339,64.85049438
10526,70.963159,65.62042999
10527,53.421506,55.47133636
10531,55.738328,61.0110054
10535,66.246771,69.93952942
10536,63.019769,56.54935837
10537,65.833053,74.59725952
10539,63.598974,71.23631287
10545,68.811824,59.96203995
10552,62.937025,54.18985748
10560,60.78569,66.16286469
10563,54.083455,58.88600159
10566,56.483021,58.82836151
10567,58.220637,67.00849152
10568,58.05515,62.28304291
10569,60.537459,70.61255646
10577,60.454716,72.26574707
10583,62.60605,62.230896
10586,58.137894,65.96203613
10590,60.702947,67.23647308
10592,28.019206,45.9396019
10606,76.755214,74.42523193
10609,70.218466,59.33113861
10618,69.142798,60.36292267
10624,69.63926,57.52686691
10634,76.920701,75.72309875
10635,77.003445,74.92980194
10642,81.140627,67.05728149
10648,80.97514,67.6295929
10650,77.417163,75.11971283
10654,81.719833,66.17233276
10656,81.802576,64.90995789
10662,81.968064,64.06945801
10663,82.299038,68.78814697
10665,77.830881,69.17971802
10673,51.435658,47.30516052
10675,54.828148,53.833004
10686,63.516231,64.46252441
10689,63.681718,71.99317932
10692,55.490097,62.61542511
10695,58.799843,71.3835907
10705,59.710023,68.60215759
10709,82.712756,68.58502197
10713,84.450373,66.96968079
10716,82.960987,69.5840683
10720,59.048074,68.47135925
10726,82.878244,68.73628235
10744,59.544536,67.25505829
10747,59.379048,63.40188599
10752,27.522745,53.13354111
10754,86.353477,73.47507477
10755,27.440001,52.78765869
10759,27.357257,51.17464828
10760,79.568498,63.70198822
10766,86.43622,73.79101563
10775,79.982216,62.79486847
10777,86.518964,73.63562012
10780,78.823805,68.69596863
10782,27.19177,50.82033539
10783,27.109026,53.2907486
10784,27.026283,55.4329834
10788,26.695308,53.91447449
10796,75.265828,74.23511505
10803,26.447077,49.11947632
10806,88.91853,85.39466858
10807,73.528212,64.0136795
10808,73.610955,63.27509308
10810,73.445468,64.42538452
10814,89.001273,85.4666748
10818,32.652851,39.13785934
10825,26.116103,46.54434204
10826,87.429144,82.31291962
10831,87.346401,78.83779907
10832,32.570107,39.43336868
10833,26.28159,47.99011612
10835,87.263657,76.26913452
10836,88.753043,87.07492065
10837,88.00835,90.93579102
10846,75.017597,71.80439758
10847,73.94193,65.634552
10849,88.670299,88.02702332
10855,74.934854,72.31774902
10856,88.422068,88.14054871
10859,88.504812,88.99346924
10860,74.686623,71.57033539
10870,65.495708,51.6728363
10872,65.671945,53.9618187
10875,67.023098,66.0221405
10876,67.081843,65.49407196
10877,66.553132,58.82112503
10881,63.615844,56.94077301
10884,63.67459,55.92248154
10886,65.848182,56.85942841
10890,65.789437,56.24873352
10892,65.143233,52.38301086
10893,65.201979,49.96430588
10904,63.850827,55.46264648
10916,68.198013,58.42005157
10923,69.960385,63.00317001
10932,66.259403,53.1680069
10935,65.965674,56.46768951
10936,66.788115,65.04943848
10945,66.083165,54.03010559
10946,62.96964,57.9788208
10948,63.204623,58.19849777
10951,66.141911,52.21494293
10968,59.151166,60.52529907
10969,59.209912,60.61186981
10970,59.327404,61.70529938
10971,60.737302,61.50364685
10973,58.974929,60.49197769
10983,55.92015,66.3631134
10985,56.390116,66.11488342
10987,57.153811,62.28856659
10991,56.566353,64.6187439
10993,56.977573,62.11251831
11000,56.272624,65.25534058
11001,56.74259,64.65475464
11005,58.857438,53.45018387
11008,57.095065,61.63506317
11011,51.396727,39.39252853
11012,51.337981,39.39253998
11018,51.572964,39.41919708
11026,51.925439,39.4703064
11028,50.809269,39.38263702
11032,55.215201,61.88333511
11035,52.806625,39.78995895
11050,53.805303,41.34384537
11051,53.687811,40.74582672
11052,52.04293,39.46833038
11054,54.157777,42.19641113
11061,69.784148,58.54195404
11062,69.372928,55.25474548
11066,69.137945,54.41100311
11067,68.961707,52.61727905
11069,69.079199,54.5071373
11071,53.629065,40.73315811
11073,57.271302,62.31240082
11074,54.334015,45.21240616
11076,58.093743,62.05104065
11078,60.678556,61.43566513
11081,50.045574,39.84427643
11085,57.388794,62.55740356
11086,57.565031,62.56070328
11088,58.328726,62.84056854
11089,57.44754,62.43741226
11091,49.340625,40.60309219
11105,64.673267,57.56910706
11109,64.614522,57.62869644
11112,64.379539,56.73394012
11114,64.555776,57.08468628
11119,68.78547,51.17957306
11124,68.667979,51.93807983
11125,68.550487,53.02887726
11127,68.726724,51.9460144
11132,34.536695,37.08509064
11135,33.303034,33.2508049
11137,33.596763,35.61128998
11142,33.009306,35.61203003
11154,43.05483,40.06176758
11167,38.120186,41.7912941
11169,38.531407,40.61152649
11172,38.76639,40.8446312
11173,38.648898,41.56154633
11174,43.759779,40.73825836
11175,41.644932,40.38526154
11176,43.701033,40.66725922
11177,43.936016,41.32988739
11184,43.289813,39.91329575
11187,40.00005,39.65450287
11190,43.231067,40.01680756
11194,39.58883,39.62630081
11195,40.470016,39.76980972
11197,38.06144,42.02865219
11201,41.409948,40.30807877
11203,42.996084,40.08940887
11205,42.937338,40.17921829
11207,39.295101,39.81229019
11211,40.763745,39.87852478
11219,38.002695,41.71030426
11220,44.99344,41.84848022
11221,44.405982,41.81138611
11225,44.464728,41.79356003
11228,44.347236,41.77659607
11237,37.004017,39.74094009
11242,37.239,39.8529892
11251,37.943949,41.52136612
11253,37.767712,41.33971405
11257,35.241644,38.40467072
11263,35.652865,40.70724487
11265,36.945271,39.51472473
11266,36.769034,39.16189194
11270,36.416559,38.630867
11271,35.535373,39.37694168
11277,35.770356,40.01174164
11280,40.235033,39.65880585
11282,45.345914,41.7095871
11285,41.11622,40.10700226
11286,45.463406,42.38918304
11287,45.522151,42.26548004
11290,47.402015,42.44887924
11291,45.757134,41.53979874
11292,47.930727,41.93151093
11298,47.225778,42.07510757
11300,40.411271,39.71175003
11302,47.167032,41.67144394
11304,47.636998,42.31471634
11307,47.049541,41.60482788
11308,47.519507,42.40458298
11313,45.933372,41.40315628
11316,46.697066,41.65089798
11320,46.520829,41.42834854
11332,48.694422,41.03822708
11333,48.870659,41.07830811
11339,33.479272,34.50373077
11343,32.715577,37.70291901
11348,46.109609,41.39661789
11351,46.168355,41.31037903
11353,32.891814,36.0669136
11354,46.050863,41.30253983
11355,44.817202,42.02220535
11357,48.988151,41.05834198
11359,32.774323,37.29001617
11360,48.929405,41.10467148
11361,35.829102,40.0359726
11364,32.363102,37.9521904
11366,32.598085,38.05821228
11369,39.060118,40.4560318
11375,31.951882,38.8360939
11380,32.186865,38.45122147
11381,31.83439,38.79300308
11382,32.128119,38.58729553
11386,54.980218,60.05224228
11390,57.917506,59.69290161
11395,54.216523,44.45339203
11402,55.391438,59.28416443
11403,55.685167,63.28595734
11414,54.627743,57.36749268
11417,53.746557,41.20692444
11418,50.633032,39.41267776
11421,52.45415,39.78460693
11427,54.451506,47.59475327
11429,60.561065,60.87313461
11430,60.61981,61.36116028
11434,54.686489,57.60705566
11436,50.398049,39.45751953
11439,50.163066,39.5864563
11440,59.503641,62.74511719
11442,60.502319,59.77016449
11443,70.254114,65.62379456
11448,60.267336,62.32747269
11449,70.31286,65.05011749
11456,59.973607,63.0515976
11458,70.371606,66.39774323
11462,49.399371,40.49295425
11464,49.751846,40.11831665
11471,49.928083,40.06456757
11477,25.842323,40.6635704
11482,71.664012,65.38618469
11483,30.424492,39.56849289
11488,71.722758,63.82254028
11489,70.547843,68.67855072
11490,25.783578,40.69363022
11491,26.018561,40.41973495
11494,26.371035,40.98846054
11500,71.605266,66.93083954
11503,26.31229,41.03515625
11506,70.841572,67.17532349
11511,71.1353,66.5694046
11513,71.546521,66.79181671
11514,71.311538,66.19850922
11516,72.310215,62.78223419
11520,71.252792,67.16519928
11523,29.543306,39.98595428
11525,72.368961,62.85102463
11532,25.431103,40.1194191
11537,72.427707,62.753479
11538,25.19612,40.25958633
11545,72.897673,63.21851349
11551,46.932049,41.68278885
11556,33.185543,32.7653656
11557,31.540662,38.91792679
11560,44.582219,42.05077744
11573,45.169677,41.9524498
11574,47.108287,41.78749466
11576,39.471339,39.90603256
11579,45.228423,41.92087555
11581,42.232389,40.15688705
11584,31.658153,38.74743271
11592,31.599407,38.86691284
11594,30.013272,40.20466995
11595,73.191402,71.83218384
11602,45.874626,41.8144989
11606,73.308893,73.23195648
11609,73.485131,74.48660278
11611,73.720114,74.07038879
11613,73.778859,72.97054291
11614,73.837605,71.96398163
11615,73.896351,68.95829773
11616,73.955097,70.31632996
11619,74.248825,71.87524414
11620,74.307571,72.66629028
11625,74.425063,77.32347107
11626,74.6013,75.12297058
11634,75.01252,79.00909424
11637,75.071266,77.28618622
11642,75.482486,73.8970871
11645,75.541232,73.70425415
11647,75.776215,70.49203491
11648,93.28245,74.94863892
11650,93.223704,52.94064331
11654,92.929975,72.03637695
11659,93.517433,75.03417969
11660,93.634924,75.10554504
11661,93.576179,75.37986755
11672,92.577501,75.64121246
11678,29.778289,40.28327179
11684,29.954526,40.20559311
11686,92.283772,75.60675049
11687,30.189509,40.10299301
11693,30.483238,39.55034256
11699,92.107535,73.82982635
11700,76.187435,68.25692749
11702,91.108857,77.55172729
11704,76.304927,68.88490295
11707,92.048789,74.14396667
11708,76.422418,66.36885071
11717,90.991365,78.58297729
11720,76.657401,67.86201477
11721,91.226348,77.69045258
11722,91.285094,77.06459045
11723,76.598656,67.95007324
11725,91.050111,78.40866089
11742,77.068622,68.57536316
11743,77.186113,69.34487915
11745,77.303605,68.90795898
11752,91.813806,73.79843903
11755,91.402586,77.2936554
11758,77.597333,69.33203125
11763,91.696315,76.68790436
11768,91.578823,76.86386108
11772,78.067299,69.7688446
11773,29.249577,39.99434662
11775,29.07334,39.99558258
11779,29.190832,39.94618607
11782,28.955848,40.03403854
11786,78.47852,79.17468262
11790,78.537265,78.61599731
11795,78.713503,76.46974182
11797,78.772248,77.68878174
11798,79.888418,69.56680298
11799,78.830994,85.56900024
11801,80.064655,70.27613831
11807,79.242215,70.96655273
11813,79.594689,66.87619781
11827,80.299638,72.66127014
11829,84.118112,86.82463074
11838,84.235604,84.82781982
11842,85.645502,74.72013092
11843,85.997976,78.58483887
11849,84.353095,84.48316956
11851,85.52801,75.63601685
11852,85.704248,72.54096985
11853,80.769604,75.48664856
11863,86.291705,71.85949707
11865,85.293027,82.15020752
11868,83.648146,90.06739807
11873,81.063333,76.67384338
11876,85.939231,76.08105469
11878,81.533299,72.17433167
11883,85.234282,85.98072815
11887,81.592045,71.35745239
11889,85.175536,85.78262329
11898,85.058044,88.15257263
11900,83.354417,86.96090698
11908,84.823061,86.66067505
11910,84.764315,85.50518799
11918,82.884451,79.43923187
11925,82.238248,76.61265564
11934,89.170247,53.72718048
11942,86.585434,71.25535583
11948,89.346484,54.1374588
11963,87.525366,53.22971725
11967,87.349129,54.92613983
11969,87.0554,55.30949402
11971,89.052756,53.53968811
11976,28.015916,40.55265427
11978,87.290383,55.08321381
11986,27.13473,40.85800552
11987,27.075984,40.96369553
11989,27.663442,40.64134216
11994,27.604696,40.43790817
11996,27.722188,40.70684052
12007,88.700281,52.94398117
12009,88.58279,52.68123627
12010,26.488527,40.99961472
12016,62.734657,48.93624878
12019,61.148522,53.63729095
12020,67.551809,66.51443481
12026,67.610555,65.86027527
12040,61.655442,69.57381439
12041,60.981562,72.01529694
12042,61.125965,70.40917969
12051,61.414771,69.11195374
12053,60.885293,72.22297668
12054,60.837159,71.09849548
12055,40.139397,40.2120285
12057,62.136786,59.33488464
12065,42.642382,41.02499771
12071,46.830069,39.73381805
12076,40.043128,40.17252731
12077,40.091263,40.20457077
12086,42.546114,41.16709518
12092,62.569995,61.08345032
12095,62.473726,53.38251877
12101,64.928577,66.76507568
12104,62.858801,69.88955688
12110,37.347606,39.36346436
12112,31.956561,36.64619446
12115,31.908427,37.12884903
12117,32.100964,34.6205864
12124,29.116636,47.54509735
12142,37.106934,38.53255081
12147,36.818128,38.92131042
12149,33.49686,34.86647034
12150,33.8338,36.56718063
12161,34.315143,36.28165436
12163,34.363278,36.13433838
12167,33.400591,34.53078842
12171,31.330815,40.4203949
12175,68.731189,63.49754333
12187,62.955069,58.57437134
12189,63.29201,47.29672241
12197,63.195741,47.05875397
12201,36.673725,38.03789139
12204,51.595368,39.79838943
12205,51.643502,39.96326447
12206,51.547233,39.81229782
12207,51.499099,39.81943893
12208,51.450965,39.81069183
12211,51.306562,39.65699387
12212,51.354696,39.77921295
12218,62.233054,55.93499374
12220,62.18492,58.20928192
12224,46.974472,39.88515091
12231,42.449845,41.10303497
12236,50.825218,39.55550385
12245,47.215144,39.6777916
12246,50.777084,39.59214401
12259,50.72895,39.62492371
12266,45.626711,40.14072418
12267,42.016636,40.93860245
12268,45.819248,39.92913055
12277,47.455815,39.65810013
12278,50.536412,39.60701752
12281,43.268129,40.67353821
12283,50.343875,39.39228821
12294,47.552084,39.60411072
12299,47.648353,39.47894669
12304,47.792756,39.46387482
12308,45.28977,39.98649979
12312,47.985293,39.53384018
12313,48.081562,39.41496658
12314,48.033427,39.48779297
12319,48.129696,39.34900665
12321,50.055069,39.40652084
12325,48.370367,39.34956741
12332,49.814397,39.50135422
12339,44.808427,40.38779068
12343,44.856561,40.40584946
12345,44.567755,40.37588501
12356,49.669994,39.5262146
12357,28.202083,46.00389481
12360,44.278949,40.40666199
12363,49.477457,39.53216171
12370,48.899845,39.44214249
12373,48.755442,39.48126984
12378,49.236785,39.43593597
12379,44.134546,40.29452133
12382,49.333054,39.44193268
12386,48.851711,39.46582031
12389,48.562905,39.37987518
12393,36.336785,38.73403549
12395,61.944248,65.32198334
12398,41.824099,41.21631241
12400,41.920367,41.1857872
12401,43.316263,40.60593796
12403,42.161039,41.02328873
12410,60.596487,69.06495667
12415,61.270368,68.03679657
12417,65.169249,67.78741455
12418,65.121114,66.99359131
12420,58.863651,55.85490036
12428,58.911786,56.46062851
12429,58.478577,60.20804596
12442,68.923726,61.73905945
12445,43.605069,40.33576584
12448,59.344995,62.54795837
12449,40.235666,40.40690613
12452,34.844621,36.02638245
12455,58.767383,58.24297333
12458,41.72783,41.09380341
12460,59.537532,68.97174072
12463,58.671114,58.94903183
12472,58.719248,58.24497986
12476,58.286039,61.9410553
12477,58.237905,62.818573
